decimal year,new delta e (m),new delta n (m),new delta v (m)
2005.1143,-0.009739999999965221,0.003969999961555004,-0.01672999999982494
2005.117,-0.008910000000014406,0.0035899998620152473,-0.012679999999818392
2005.1198,-0.0072600000003149034,0.0015199994668364525,-0.011989999999968859
2005.1225,-0.008990000000267173,0.0025199996307492256,-0.017589999999927386
2005.1253,-0.01040000000011787,0.003370000049471855,-0.020369999999957145
2005.128,-0.006890000000112195,0.004730000160634518,-0.013819999999896027
2005.1307,-0.008690000000115106,0.004909999668598175,-0.0172099999999773
2005.1335,-0.007930000000214932,0.0050200000405311584,-0.014799999999922875
2005.1362,-0.007080000000314612,0.002909999340772629,-0.011729999999943175
2005.1389,-0.006890000000112195,0.005629999563097954,-0.01040999999986525
2005.1417,-0.008990000000267173,0.004959999583661556,-0.018720000000030268
2005.1444,-0.007280000000264408,0.003539999946951866,-0.013579999999819847
2005.1472,-0.007959999999911815,0.004479999653995037,-0.0130500000000211
2005.1499,-0.006260000000111177,0.003389999270439148,-0.011829999999918073
2005.1526,-0.00764000000026499,0.002499999478459358,-0.014229999999997744
2005.1554,-0.006300000000010186,0.0025100000202655792,-0.011999999999943611
2005.1581,-0.009010000000216678,0.005529999732971191,-0.013469999999870197
2005.1608,-0.00764000000026499,0.005830000154674053,-0.015329999999948996
2005.1636,-0.008589999999912834,0.005499999970197678,-0.009900000000016007
2005.1663,-0.007880000000113796,0.003630000166594982,-0.014760000000023865
2005.1691,-0.007779999999911524,0.002489999867975712,-0.012829999999894426
2005.1718,-0.008430000000316795,0.003969999961555004,-0.011809999999968568
2005.1745,-0.009700000000066211,0.002739999443292618,-0.013079999999945358
2005.1773,-0.008040000000164582,0.0033799996599555016,-0.014649999999846841
2005.18,-0.008389999999963038,0.0043199993669986725,-0.006849999999985812
2005.1828,-0.0061000000000603904,0.0037799999117851257,-0.014059999999972206
2005.1855,-0.008400000000165164,0.00279999990016222,-0.02415999999993801
2005.1882,-0.008700000000317232,0.0034299995750188828,-0.014689999999973224
2005.191,-0.009190000000216969,0.005319999530911446,-0.017239999999901556
2005.1937,-0.008330000000114524,0.0008999994024634361,-0.012459999999919091
2005.1964,-0.008409999999912543,0.004730000160634518,-0.019450000000006185
2005.1992,-0.008110000000215223,0.0047599999234080315,-0.018749999999954525
2005.2019,-0.005390000000261352,0.004470000043511391,-0.00963000000001557
2005.2047,-0.005080000000361906,0.004049999639391899,-0.005109999999831416
2005.2074,-0.006120000000009895,0.002580000087618828,-0.009129999999913707
2005.2101,-0.008190000000013242,0.004359999671578407,-0.005529999999907886
2005.2129,-0.006040000000211876,0.008249999955296516,-0.013259999999945649
2005.2156,-0.005390000000261352,0.00993999931961298,-0.002809999999954016
2005.2183,-0.005820000000312575,0.00522999931126833,-0.009929999999940264
2005.2211,-0.006470000000263099,0.005389999598264694,-0.006309999999984939
2005.2238,-0.00874999999996362,0.0037299999967217445,-0.008810000000039508
2005.2266,-0.009010000000216678,0.0037799999117851257,-0.014209999999820866
2005.2293,-0.010500000000320142,0.002929999493062496,-0.01629000000002634
2005.232,-0.008090000000265718,0.0044899992644786835,-0.014609999999947831
2005.2348,-0.005350000000362343,0.006380000151693821,-0.01393999999982043
2005.2375,-0.008730000000014115,0.0031199995428323746,-0.010999999999967258
2005.2402,-0.005940000000009604,0.004519999958574772,-0.014310000000023138
2005.243,-0.005460000000311993,0.00029999949038028717,-0.013599999999996726
2005.2457,-0.011019999999916763,0.0037799999117851257,-0.016009999999823776
2005.2485,-0.007039999999960855,0.0064399996772408485,-0.01992999999993117
2005.2512,-0.008070000000316213,0.0028999997302889824,-0.016249999999899956
2005.2539,-0.010459999999966385,0.0069499993696808815,-0.016030000000000655
2005.2567,-0.010230000000319706,0.0019499994814395905,-0.01629000000002634
2005.2594,-0.010510000000067521,0.00295999925583601,-0.021479999999883148
2005.2621,-0.007750000000214641,0.003929999656975269,-0.017519999999876745
2005.2649,-0.008850000000165892,0.002399999648332596,-0.011520000000018626
2005.2676,-0.011660000000119908,0.0030399998649954796,-0.01756999999997788
2005.2704,-0.011989999999968859,0.0026099998503923416,-0.017640000000028522
2005.2731,-0.009860000000116997,0.0033799996599555016,-0.019609999999829597
2005.2758,-0.010430000000269501,0.004569999873638153,-0.021989999999959764
2005.2786,-0.00856000000021595,0.003739999607205391,-0.017589999999927386
2005.2813,-0.01308999999992011,0.005589999258518219,-0.02119999999990796
2005.2841,-0.011089999999967404,0.0018400000408291817,-0.022219999999833817
2005.2868,-0.010510000000067521,0.0023400001227855682,-0.024999999999863576
2005.2895,-0.0066700000002128945,0.0030899997800588608,-0.01626999999984946
2005.2923,-0.01135999999996784,-0.0022300006821751595,-0.017659999999978027
2005.295,-0.011010000000169384,0.0008600000292062759,-0.02681999999981599
2005.2977,-0.009649999999965075,-0.001780000515282154,-0.020909999999958018
2005.3005,-0.009600000000318687,-0.0002000005915760994,-0.0223599999999351
2005.3032,-0.011539999999968131,0.00019999966025352478,-0.024529999999913343
2005.306,-0.008929999999963911,0.00039999932050704956,-0.01900999999998021
2005.3087,-0.009550000000217551,0.002199999988079071,-0.019980000000032305
2005.3114,-0.009980000000268774,0.001969999633729458,-0.02359999999998763
2005.3142,-0.010500000000320142,0.001329999417066574,-0.021759999999858337
2005.3169,-0.01110000000016953,0.003649999387562275,-0.022979999999961365
2005.3196,-0.01029000000016822,0.0040699997916817665,-0.019609999999829597
2005.3224,-0.009420000000318396,0.0011499999091029167,-0.018409999999903448
2005.3251,-0.012560000000121363,-0.0012800004333257675,-0.026169999999865468
2005.3279,-0.009280000000217115,0.0006099995225667953,-0.02451999999993859
2005.3306,-0.011660000000119908,0.0029799994081258774,-0.021330000000034488
2005.3333,-0.012960000000020955,0.0013899998739361763,-0.024750000000040018
2005.3361,-0.010430000000269501,0.0008999994024634361,-0.020369999999957145
2005.3388,-0.012000000000170985,0.0041499994695186615,-0.01893999999992957
2005.3415,-0.010160000000269065,0.0006299996748566628,-0.013149999999995998
2005.3443,-0.011620000000220898,0.0026099998503923416,-0.014089999999896463
2005.347,-0.011400000000321597,0.001369999721646309,-0.019170000000030996
2005.3498,-0.012770000000273285,0.001499999314546585,-0.018339999999852807
2005.3525,-0.012079999999969004,0.003649999387562275,-0.018159999999852516
2005.3552,-0.012420000000020082,0.001929999329149723,-0.020049999999855572
2005.358,-0.011510000000271248,0.002229999750852585,-0.02666999999996733
2005.3607,-0.011730000000170548,0.0014399997889995575,-0.020589999999856445
2005.3634,-0.01132000000006883,0.0013999994844198227,-0.021259999999983847
2005.3662,-0.013330000000223663,0.0016999999061226845,-0.023609999999962383
2005.3689,-0.01297000000022308,0.004809999838471413,-0.018709999999828142
2005.3717,-0.012760000000071159,-0.0012400001287460327,-0.018039999999928114
2005.3744,-0.014180000000123982,0.0020099999383091927,-0.01679999999987558
2005.3771,-0.010819999999966967,0.00713999941945076,-0.02077999999983149
2005.3799,-0.008420000000114669,0.004569999873638153,-0.017839999999978318
2005.3826,-0.009730000000217842,0.0034599993377923965,-0.0223599999999351
2005.3854,-0.01367000000027474,0.0017499998211860657,-0.02426999999988766
2005.3881,-0.007959999999911815,0.005919999442994595,-0.03274999999985084
2005.3908,-0.014190000000326108,0.0016700001433491707,-0.022289999999884458
2005.3936,-0.01470000000017535,0.0007299995049834251,-0.025830000000041764
2005.3963,-0.010940000000118744,0.0020800000056624413,-0.01477999999997337
2005.399,-0.011629999999968277,0.003099999390542507,-0.022060000000010405
2005.4018,-0.012150000000019645,0.001759999431669712,-0.01759999999990214
2005.4045,-0.012439999999969586,0.0015699993818998337,-0.020899999999983265
2005.4073,-0.014419999999972788,-0.0006200000643730164,-0.02229999999985921
2005.41,-0.016230000000177824,0.0008800001814961433,-0.03065999999989799
2005.4127,-0.01315999999997075,0.0008199997246265411,-0.013609999999971478
2005.4155,-0.010970000000270375,-0.0003900006413459778,-0.015300000000024738
2005.4182,-0.014500000000225555,0.0020899996161460876,-0.02521999999999025
2005.4209,-0.013210000000071886,0.0026899995282292366,-0.02863999999999578
2005.4237,-0.013300000000072032,-0.0001300005242228508,-0.02212999999983367
2005.4264,-0.01463000000012471,-0.003709999844431877,-0.018849999999929423
2005.4292,-0.01378999999997177,0.0008800001814961433,-0.019129999999904612
2005.4319,-0.013190000000122382,-0.001550000160932541,-0.02268000000003667
2005.4346,-0.013269999999920401,0.0002699997276067734,-0.01837000000000444
2005.4374,-0.013150000000223372,0.00039999932050704956,-0.020250000000032742
2005.4401,-0.012930000000324071,-0.002890000119805336,-0.01767999999992753
2005.4428,-0.01297000000022308,-0.0009000003337860107,-0.017380000000002838
2005.4456,-0.008970000000317668,0.0019899997860193253,-0.021479999999883148
2005.4483,-0.011590000000069267,-0.0010799998417496681,-0.024549999999862848
2005.4511,-0.014360000000124273,-0.0008100001141428947,-0.026219999999966603
2005.4538,-0.015850000000227737,-0.0005600005388259888,-0.023559999999861247
2005.4565,-0.014360000000124273,0.0012099994346499443,-0.020359999999982392
2005.4593,-0.014149999999972351,-0.0010999999940395355,-0.02134000000000924
2005.462,-0.0145900000002257,-0.0023100003600120544,-0.023329999999987194
2005.4648,-0.01294000000007145,-0.001130000688135624,-0.025120000000015352
2005.4675,-0.014760000000023865,-0.0012400001287460327,-0.020589999999856445
2005.4702,-0.016419999999925494,-0.0033100005239248276,-0.021960000000035507
2005.473,-0.0179800000000796,-0.0009900005534291267,-0.02680999999984124
2005.4757,-0.016120000000228174,-0.0007199998944997787,-0.026849999999967622
2005.4784,-0.016410000000178115,-0.0016400003805756569,-0.018010000000003856
2005.4812,-0.01698000000033062,-0.0016200002282857895,-0.012379999999893698
2005.4839,-0.013950000000022555,-0.0022800005972385406,-0.01809000000002925
2005.4867,-0.015339999999923748,-0.0009099999442696571,-0.0225799999998344
2005.4894,-0.01749000000017986,-0.001300000585615635,-0.027309999999943102
2005.4921,-0.01680000000033033,-0.005890000611543655,-0.01989000000003216
2005.4949,-0.017520000000331493,-0.0017100004479289055,-0.0195099999998547
2005.4976,-0.020449999999982538,-0.003750000149011612,-0.015199999999822467
2005.5003,-0.013870000000224536,-0.005760000087320805,-0.011219999999866559
2005.5031,-0.01614000000017768,-0.0030900007113814354,-0.016059999999924912
2005.5058,-0.01396999999997206,-0.0024000005796551704,-0.01845000000002983
2005.5086,-0.015210000000024593,-0.004370000213384628,-0.0172099999999773
2005.5113,-0.016520000000127766,-0.003659999929368496,-0.012249999999994543
2005.514,-0.016050000000177533,-0.003800000064074993,-0.015959999999950014
2005.5168,-0.018330000000332802,-0.0030399998649954796,-0.02109999999993306
2005.5195,-0.020269999999982247,-0.004190000705420971,-0.020689999999831343
2005.5222,-0.01819000000023152,-0.0023100003600120544,-0.019729999999981374
2005.525,-0.016149999999925058,0.004289999604225159,-0.017200000000002547
2005.5277,-0.020160000000032596,0.001029999926686287,-0.027359999999816864
2005.5305,-0.01643000000012762,-0.003960000351071358,-0.019959999999855427
2005.5332,-0.01709000000028027,-0.003840000368654728,-0.016719999999850188
2005.5359,-0.01731000000017957,-0.004139999859035015,-0.01801999999997861
2005.5387,-0.007689999999911379,-0.005370000377297401,-0.011689999999816791
2005.5414,-0.014239999999972497,-0.001950000412762165,-0.01668999999992593
2005.5441,-0.013609999999971478,-0.0006300006061792374,-0.013039999999818974
2005.5469,-0.015380000000277505,-0.00430000014603138,0.0014000000001033186
2005.5496,-0.014810000000125001,-0.0020800000056624413,-0.01251999999999498
2005.5524,-0.014460000000326545,-0.0030000004917383194,-0.01882999999997992
2005.5551,-0.014130000000022847,-0.0035200007259845734,-0.005099999999856664
2005.5578,-0.016560000000026776,-0.0033600004389882088,-0.012589999999818247
2005.5606,-0.01558999999997468,-0.0019200006499886513,-0.012309999999843058
2005.5633,-0.013110000000324362,0.0008299993351101875,-0.015999999999849024
2005.5661,-0.014940000000024156,-0.0019300002604722977,-0.01725999999985106
2005.5688,-0.014400000000023283,-0.0036100000143051147,-0.011700000000018917
2005.5715,-0.015110000000277068,-0.0026900004595518112,-0.01710000000002765
2005.5743,-0.011790000000019063,-0.0029100002720952034,-0.003709999999955471
2005.577,-0.011880000000019209,-0.006230000406503677,0.0002900000001773151
2005.5797,-0.011460000000170112,-0.006690000183880329,-0.009199999999964348
2005.5825,-0.01569000000017695,-0.005929999984800816,-0.011839999999892825
2005.5852,-0.015429999999923893,-0.0026900004595518112,-0.0185199999998531
2005.588,-0.014300000000275759,-0.0038600005209445953,-0.013179999999920256
2005.5907,-0.013330000000223663,-0.00467000063508749,-0.012639999999919382
2005.5934,-0.011680000000069413,-0.005669999867677689,-0.004879999999957363
2005.5962,-0.014280000000326254,-0.0015700003132224083,-0.011809999999968568
2005.5989,-0.01695000000017899,-0.0014200005680322647,-0.028429999999843858
2005.6016,-0.014400000000023283,-0.0005000000819563866,-0.021849999999858483
2005.6044,-0.013150000000223372,-0.0018100002780556679,-0.005999999999858119
2005.6071,-0.014720000000124855,-0.0013300003483891487,-0.015969999999924767
2005.6099,-0.013830000000325526,-0.0042500002309679985,-0.007329999999910797
2005.6126,-0.01551000000017666,-0.003500000573694706,-0.013359999999920547
2005.6153,-0.016990000000078,-0.0034500006586313248,-0.018299999999953798
2005.6181,-0.0136000000002241,-0.0032600006088614464,-0.0092099999999391
2005.6208,-0.013449999999920692,-0.005090000107884407,-0.006009999999832871
2005.6235,-0.01455000000032669,-0.0008500004187226295,-0.01026000000001659
2005.6263,-0.013429999999971187,-0.003760000690817833,-0.006269999999858555
2005.629,-0.013730000000123255,-0.0012699998915195465,-0.014609999999947831
2005.6318,-0.011800000000221189,-0.0024000005796551704,-0.011059999999815773
2005.6345,-0.015519999999924039,-0.004480000585317612,-0.012049999999817373
2005.6372,-0.013690000000224245,-0.0017300006002187729,-0.005109999999831416
2005.64,-0.017190000000027794,-0.001430000178515911,-4.9999999873762135e-05
2005.6427,-0.017010000000027503,-0.0029600001871585846,-0.009869999999864376
2005.6454,-0.014540000000124564,-0.0037400005385279655,-0.014609999999947831
2005.6482,-0.014050000000224827,-0.0020000003278255463,-0.0092099999999391
2005.6509,-0.016630000000077416,-0.004040000028908253,-0.00836000000003878
2005.6537,-0.01393000000007305,-0.002550000324845314,-0.004979999999932261
2005.6564,-0.016450000000077125,-0.0020500002428889275,-0.01071999999999207
2005.6591,-0.015380000000277505,-0.004890000447630882,-0.005239999999957945
2005.6619,-0.015560000000277796,-0.005850000306963921,-0.00990999999999076
2005.6646,-0.014239999999972497,-0.001780000515282154,-0.013849999999820284
2005.6674,-0.014500000000225555,-0.0019300002604722977,-0.010269999999991342
2005.6701,-0.016080000000329164,-0.0031599998474121094,-0.008159999999861611
2005.6728,-0.014540000000124564,-0.0024399999529123306,-0.0060699999999087595
2005.6756,-0.018240000000332657,-0.005920000374317169,-0.00183999999990192
2005.6783,-0.01587999999992462,-0.001950000412762165,-0.014279999999871507
2005.681,-0.015120000000024447,-0.0013600001111626625,-0.011979999999994106
2005.6838,-0.014930000000276777,7.999967783689499e-05,-0.008119999999962602
2005.6893,-0.013539999999920838,-0.0041600000113248825,-0.001959999999826323
2005.692,-0.014380000000073778,-0.0033400002866983414,-0.010039999999889915
2005.6947,-0.015580000000227301,-0.000180000439286232,-0.01266999999984364
2005.6975,-0.01569000000017695,-0.0007899999618530273,-0.010909999999967113
2005.7002,-0.015300000000024738,-0.0018800003454089165,-0.006719999999859283
2005.7029,-0.017430000000331347,-0.00045000016689300537,-0.0051499999999577994
2005.7057,-0.01576999999997497,-0.002120000310242176,-0.009389999999939391
2005.7084,-0.016849999999976717,-0.002330000512301922,-0.013429999999971187
2005.7112,-0.016480000000228756,-0.0017200000584125519,-0.019419999999854554
2005.7139,-0.016309999999975844,-0.002860000357031822,-0.011829999999918073
2005.7166,-0.01791000000002896,-0.0014100000262260437,-0.00479999999993197
2005.7194,-0.017610000000331638,-0.0006800005212426186,-0.0031400000000303407
2005.7221,-0.01749999999992724,-0.0010100007057189941,-0.012899999999945067
2005.7248,-0.016489999999976135,-0.0018899999558925629,-0.005040000000008149
2005.7276,-0.017029999999977008,0.00356999970972538,-0.015750000000025466
2005.7303,-0.017010000000027503,-0.0005600005388259888,-0.01297999999997046
2005.7331,-0.016200000000026193,-0.0002300003543496132,-0.008630000000039217
2005.7358,-0.015300000000024738,-0.002460000105202198,-0.002449999999953434
2005.7385,-0.014990000000125292,-0.0002899998798966408,-0.004140000000006694
2005.7413,-0.016730000000279688,0.0003599999472498894,-0.004940000000033251
2005.744,-0.009399999999914144,-0.0014500003308057785,-0.001579999999876236
2005.7467,-0.008980000000065047,-0.0005499999970197678,-0.011109999999916909
2005.7495,-0.012570000000323489,-0.001690000295639038,-0.00582999999983258
2005.7522,-0.018510000000333093,-0.001040000468492508,-0.008619999999837091
2005.755,-0.017250000000331056,-0.002590000629425049,-0.009289999999964493
2005.7577,-0.01661000000012791,-0.0008800001814961433,-0.013099999999894862
2005.7604,-0.01587999999992462,-0.00047000031918287277,-0.013149999999995998
2005.7632,-0.01988000000028478,0.003320000134408474,-0.019739999999956126
2005.7659,-0.011989999999968859,-0.0035200007259845734,-0.004569999999830543
2005.7687,-0.01727000000028056,-0.0045100003480911255,-0.008280000000013388
2005.7714,-0.016930000000229484,-0.002470000647008419,-0.009519999999838547
2005.7741,-0.016550000000279397,-0.001130000688135624,-0.009739999999965221
2005.7769,-0.016730000000279688,0.0007699998095631599,-0.011499999999841748
2005.7796,-0.016450000000077125,-0.003890000283718109,-0.009890000000041255
2005.7823,-0.011970000000019354,-0.000520000234246254,-0.015409999999974389
2005.7851,-0.012819999999919673,0.001939999870955944,-0.001679999999851134
2005.7878,-0.015220000000226719,0.0023900000378489494,-0.01679999999987558
2005.7906,-0.012819999999919673,-0.0049299998208880424,-0.01216999999996915
2005.7933,-0.016770000000178698,-0.005250000394880772,-0.005760000000009313
2005.796,-0.016599999999925785,0.0,-0.00694999999996071
2005.7988,-0.01868000000013126,-0.0005100006237626076,-0.016669999999976426
2005.8015,-0.01985000000013315,-0.005100000649690628,-0.012459999999919091
2005.8042,-0.014840000000276632,-0.0009500002488493919,-0.006899999999859574
2005.807,-0.014979999999923166,0.0006099995225667953,-0.013819999999896027
2005.8097,-0.016080000000329164,0.001769999973475933,-0.018360000000029686
2005.8125,-0.013940000000275177,0.00267999991774559,-0.01735999999982596
2005.8152,-0.009129999999913707,0.003630000166594982,-0.004289999999855354
2005.8179,-0.013320000000021537,-0.000270000658929348,-0.017059999999901265
2005.8207,-0.014869999999973516,0.0017299996688961983,-0.01591999999982363
2005.8234,-0.013170000000172877,0.002789999358355999,-0.012889999999970314
2005.8261,-0.016239999999925203,-0.0004900004714727402,-0.007239999999910651
2005.8289,-0.018289999999979045,-0.0008399998769164085,-0.021629999999959182
2005.8316,-0.011620000000220898,0.0032099997624754906,-0.019180000000005748
2005.8344,-0.0136000000002241,0.0025100000202655792,-0.019090000000005602
2005.8371,-0.013460000000122818,-0.001690000295639038,-0.017239999999901556
2005.8398,-0.012709999999970023,0.005299999378621578,-0.014499999999998181
2005.8426,-0.008690000000115106,0.0031599998474121094,-0.015179999999872962
2005.8453,-0.011640000000170403,0.002630000002682209,-0.010959999999840875
2005.848,-0.011530000000220753,0.002669999375939369,-0.015179999999872962
2005.8508,-0.014660000000276341,0.002659999765455723,-0.017730000000028667
2005.8535,-0.014680000000225846,0.002879999577999115,-0.02106000000003405
2005.8563,-0.015170000000125583,0.002279999665915966,-0.022029999999858774
2005.859,-0.015499999999974534,0.0020699994638562202,-0.02525999999988926
