decimal year,new delta e (m),new delta n (m),new delta v (m)
2006.1574,-0.004269999999905849,0.003829999826848507,0.002359999999995921
2006.1602,-0.008769999999913125,0.00045999977737665176,0.00782000000000238
2006.1629,-0.005809999999883075,0.002059999853372574,-0.0009700000000023579
2006.1656,-0.005079999999907159,0.0020999996922910213,-0.000529999999997699
2006.1684,-0.005879999999933716,0.0025299997068941593,0.0006399999999970873
2006.1711,-0.004289999999855354,0.0035299998708069324,-0.005810000000003868
2006.1739,-0.004699999999957072,0.0025299997068941593,0.0020699999999962415
2006.1766,-0.0049500000000080036,0.003769999835640192,-0.0008100000000013097
2006.1793,-0.004039999999804422,0.0032699997536838055,-0.007770000000000721
2006.1821,-0.006300000000010186,0.003339999821037054,-0.00274999999999892
2006.1848,-0.007489999999961583,0.0009299996308982372,-0.0016400000000018622
2006.1875,-0.008689999999887732,0.0013299998827278614,0.004709999999995773
2006.1903,-0.006799999999884676,0.002539999783039093,0.004919999999998481
2006.193,-0.007459999999809952,0.0030099996365606785,0.001860000000000639
2006.1958,-0.006549999999833744,0.004100000020116568,0.0009000000000014552
2006.1985,-0.006649999999808642,0.004389999900013208,0.0007699999999957186
2006.2012,-0.007339999999885549,0.0033799996599555016,0.0013700000000014256
2006.204,-0.006649999999808642,0.004389999900013208,-0.0025400000000033174
2006.2067,-0.006059999999934007,0.0038099996745586395,0.0010399999999961551
2006.2094,-0.004259999999931097,0.004029999952763319,0.004989999999999384
2006.2122,-0.007359999999835054,0.0028099999763071537,-0.002790000000004511
2006.2149,-0.006589999999960128,0.0038399999029934406,-0.001510000000003231
2006.2177,-0.006429999999909342,0.003229999914765358,0.0006599999999963302
2006.2204,-0.0049399999998058775,0.0038399999029934406,-0.0014400000000023283
2006.2231,-0.004549999999881038,0.004549999721348286,-0.0005799999999993588
2006.2259,-0.00694999999996071,0.003989999648183584,0.0017599999999973193
2006.2286,-0.007129999999961001,0.002109999768435955,-0.0005999999999986017
2006.2313,-0.005109999999831416,0.004639999940991402,0.001449999999998397
2006.2341,-0.006979999999884967,0.001969999633729458,0.004460000000001685
2006.2368,-0.006739999999808788,0.0031599998474121094,0.0024700000000024147
2006.2396,-0.00832999999988715,0.0022700000554323196,0.00560000000000116
2006.2423,-0.008489999999937936,0.0023499997332692146,0.0020699999999962415
2006.245,-0.0058899999999084685,0.0025199996307492256,0.002929999999999211
2006.2478,-0.00709999999980937,0.0024399999529123306,-0.002050000000004104
2006.2505,-0.007569999999986976,0.002399999648332596,-0.0024099999999975807
2006.2533,-0.007989999999836073,0.003000000026077032,0.001100000000000989
2006.256,-0.008509999999887441,0.0013799997977912426,0.005159999999996501
2006.2587,-0.0076599999999871216,0.0018400000408291817,0.006160000000001276
2006.2615,-0.008689999999887732,0.0006599999032914639,-0.00023999999999801958
2006.2642,-0.00867999999991298,0.001909999642521143,-0.0032300000000020646
2006.2669,-0.00705999999991036,0.0019899997860193253,-0.0032100000000028217
2006.2697,-0.008489999999937936,0.0010099997743964195,-0.00010999999999938836
2006.2724,-0.007509999999911088,0.00419999985024333,0.003489999999999327
2006.2752,-0.010049999999864667,0.003029999788850546,0.004370000000001539
2006.2779,-0.009349999999813008,0.0035599996335804462,0.0034500000000008413
2006.2806,-0.009959999999864522,0.0014800000935792923,0.0016699999999971737
2006.2834,-0.01319999999986976,0.0013799997977912426,0.003689999999998861
2006.2861,-0.010359999999991487,0.0020099999383091927,0.0037999999999982492
2006.2888,-0.009199999999964348,0.003539999946951866,0.003309999999999036
2006.2916,-0.01125000000001819,0.002630000002682209,0.0018799999999998818
2006.2943,-0.011520000000018626,0.003889999818056822,0.00027999999999650527
2006.2971,-0.01104999999984102,0.0027299998328089714,-0.0032399999999981333
2006.2998,-0.009889999999813881,0.0031599998474121094,0.002899999999996794
2006.3025,-0.009979999999814027,0.0030399998649954796,0.0038100000000014234
2006.3053,-0.009900000000016007,0.0030999998562037945,0.0012600000000020373
2006.308,-0.010329999999839856,0.003879999741911888,-0.0014699999999976399
2006.3107,-0.011839999999892825,0.0033100000582635403,-0.002020000000001687
2006.3135,-0.010989999999992506,0.0021899999119341373,-0.005330000000000723
2006.3162,-0.009810000000015862,0.004629999864846468,0.005459999999999354
2006.319,-0.009999999999990905,0.003829999826848507,-0.0017899999999997362
2006.3217,-0.009129999999913707,0.0032599996775388718,-0.0019199999999983675
2006.3244,-0.010689999999840438,0.002219999674707651,-0.004290000000004568
2006.3272,-0.011089999999967404,0.004279999993741512,-0.0008300000000005525
2006.3299,-0.008829999999989013,0.003599999938160181,-0.005290000000002237
2006.3326,-0.01139999999986685,0.003929999656975269,0.000920000000000698
2006.3354,-0.012609999999995125,0.004279999993741512,0.0004500000000007276
2006.3381,-0.011669999999867287,0.002909999806433916,-1.9999999999242846e-05
2006.3409,-0.011539999999968131,0.0027600000612437725,-0.0022900000000021237
2006.3436,-0.010789999999815336,0.003769999835640192,-0.0004500000000007276
2006.3463,-0.011239999999816064,0.002309999894350767,-0.004730000000002121
2006.3491,-0.010759999999891079,0.003879999741911888,0.001649999999997931
2006.3518,-0.011059999999815773,0.003079999703913927,0.0002999999999957481
2006.3546,-0.011160000000018044,0.0023900000378489494,0.001629999999998688
2006.3573,-0.011799999999993815,0.0030499999411404133,-5.000000000165983e-05
2006.36,-0.011619999999993524,0.0022499999031424522,-0.0003700000000037562
2006.3628,-0.011839999999892825,0.00356999970972538,-0.0009399999999999409
2006.3655,-0.010739999999941574,0.003289999905973673,-0.00014999999999787406
2006.3682,-0.01163999999994303,0.0038199997507035732,0.0002999999999957481
2006.371,-0.013109999999869615,0.0036100000143051147,0.0035499999999970555
2006.3737,-0.01332999999999629,0.0028899996541440487,-0.000770000000002824
2006.3765,-0.012859999999818683,0.004149999935179949,-0.0012299999999996203
2006.3792,-0.011449999999967986,0.002369999885559082,0.006079999999997199
2006.3819,-0.013289999999869906,0.0014899997040629387,-0.0034500000000008413
2006.3847,-0.01251999999999498,0.0029499996453523636,0.007739999999998304
2006.3874,-0.012709999999970023,0.002709999680519104,0.004590000000000316
2006.3901,-0.012229999999817665,0.0015899999998509884,0.0028399999999990655
2006.3929,-0.011099999999942156,0.0023599998094141483,0.000920000000000698
2006.3956,-0.012819999999919673,0.0035500000230968,-0.0030300000000025307
2006.3984,-0.01132999999981621,0.002199999988079071,0.0016099999999994452
2006.4011,-0.012479999999868596,0.002339999657124281,-0.00017000000000422233
2006.4038,-0.012679999999818392,0.0020800000056624413,-0.0012900000000044543
2006.4066,-0.012339999999994689,0.0022399998269975185,0.003639999999997201
2006.4093,-0.01266999999984364,0.002589999698102474,0.001120000000000232
2006.412,-0.012639999999919382,0.0032199998386204243,-0.0006300000000010186
2006.4148,-0.01598999999987427,0.0031599998474121094,-0.0006800000000026785
2006.4175,-0.012569999999868742,0.0029299999587237835,-0.0024999999999977263
2006.4203,-0.010499999999865395,0.0011700000613927841,-0.0014099999999999113
2006.423,-0.013389999999844804,0.0019799997098743916,0.0012199999999964461
2006.4257,-0.014789999999948122,0.0033299997448921204,0.007359999999998479
2006.4285,-0.01354999999989559,0.0008199997246265411,0.006650000000000489
2006.4312,-0.013649999999870488,0.002369999885559082,-0.004629999999998802
2006.4339,-0.013179999999920256,0.0019299997948110104,-0.0003600000000005821
2006.4367,-0.0120600000000195,0.0016499999910593033,0.0068599999999960914
2006.4394,-0.013649999999870488,0.0024599996395409107,0.002240000000000464
2006.4422,-0.014419999999972788,0.0010199998505413532,0.0018499999999974648
2006.4449,-0.013819999999896027,0.00215000007301569,0.00531000000000148
2006.4476,-0.014869999999973516,0.0011899997480213642,0.0021199999999979013
2006.4504,-0.01569999999992433,0.002489999867975712,0.0014400000000023283
2006.4531,-0.014279999999871507,0.001999999862164259,0.0007499999999964757
2006.4559,-0.014629999999897336,0.0017200000584125519,0.0037099999999981037
2006.4586,-0.013320000000021537,0.0016199997626245022,-8.000000000407681e-05
2006.4613,-0.01545999999984815,0.0025100000202655792,0.002220000000001221
2006.4641,-0.016949999999951615,0.0008999998681247234,0.00332000000000221
2006.4668,-0.014159999999947104,0.0033199996687471867,0.000740000000000407
2006.4695,-0.015930000000025757,0.0009599998593330383,0.0005799999999993588
2006.4723,-0.015189999999847714,0.0012699998915195465,0.0032099999999957163
2006.475,-0.014609999999947831,0.0023799999617040157,-0.0001600000000010482
2006.4778,-0.013449999999920692,0.0002999999560415745,0.0015599999999977854
2006.4805,-0.013069999999970605,0.0008099996484816074,-0.005630000000003577
2006.4832,-0.01615999999989981,0.001309999730437994,-0.0008699999999990382
2006.486,-0.017899999999826832,0.0017299996688961983,0.0013399999999990087
2006.4887,-0.014949999999998909,0.0005699996836483479,0.0041399999999995885
2006.4914,-0.020399999999881402,0.0010599996894598007,0.002060000000000173
2006.4942,-0.01799999999980173,0.0008499999530613422,-0.0021300000000010755
2006.4969,-0.01696999999990112,-0.0010400000028312206,-0.002430000000003929
2006.4997,-0.017119999999977153,0.0007899999618530273,-0.00039999999999906777
2006.5024,-0.014829999999847132,0.00141999963670969,-0.0006899999999987472
2006.5051,-0.016779999999926076,0.0006499998271465302,0.007759999999997547
2006.5079,-0.016539999999849897,-0.0017900001257658005,0.00743999999999545
2006.5106,-0.01453999999989719,-0.0005300003103911877,-0.0014900000000039881
2006.5133,-0.014089999999896463,0.0013899998739361763,-0.007330000000003167
2006.5161,-0.015049999999973807,0.0006399997510015965,0.003589999999995541
2006.5188,-0.01636999999982436,0.0007299999706447124,0.0024399999999999977
2006.5216,-0.014969999999948413,-0.001920000184327364,-0.0065700000000035175
2006.5243,-0.015069999999923311,-0.0007299999706447124,-0.0008400000000037267
2006.527,-0.014139999999997599,-1.00000761449337e-05,-0.00027000000000043656
2006.5298,-0.014259999999922002,0.0,0.000529999999997699
2006.5325,-0.014029999999820575,-0.00010999990627169609,0.0016899999999964166
2006.5352,-0.014569999999821448,4.9999915063381195e-05,0.00046999999999997044
2006.538,-0.016020000000025902,0.00041999993845820427,-0.00010000000000331966
2006.5407,-0.01654999999982465,0.0008499999530613422,0.008469999999995537
2006.5435,-0.01516999999989821,0.0001799999736249447,0.006810000000001537
2006.5462,-0.014959999999973661,0.0001900000497698784,-0.005250000000003752
2006.5489,-0.013539999999920838,0.00041999993845820427,-0.0012100000000003774
2006.5517,-0.014349999999922147,0.0006499998271465302,0.005089999999995598
2006.5544,-0.0151299999999992,-0.00010999990627169609,0.0019500000000007844
2006.5572,-0.013320000000021537,0.0010999999940395355,0.0031699999999972306
2006.5599,-0.016840000000001965,5.9999991208314896e-05,-0.0005900000000025329
2006.5626,-0.01576000000000022,-0.0010100002400577068,0.0006899999999987472
2006.5654,-0.01411999999982072,-8.00001434981823e-05,-0.00070999999999799
2006.5681,-0.0171100000000024,0.00022999988868832588,0.002159999999996387
2006.5708,-0.01654999999982465,-0.0005100001581013203,-0.0024399999999999977
2006.5736,-0.01590999999984888,0.0009299996308982372,-0.006700000000002149
2006.5763,-0.017909999999801585,-0.0007700002752244473,-0.004670000000004393
2006.5791,-0.016489999999976135,0.00045999977737665176,-0.006909999999997751
2006.5818,-0.015689999999949578,0.0001300000585615635,0.002380000000002269
2006.5845,-0.016939999999976862,-0.0001700003631412983,0.001799999999995805
2006.5873,-0.01586999999994987,0.0009099999442696571,0.0022499999999965326
2006.59,-0.017329999999901702,-0.0003599999472498894,-0.002569999999998629
2006.5927,-0.01738999999997759,0.002749999985098839,-0.006260000000004595
2006.5955,-0.017529999999851498,-0.0006099999882280827,-0.0015599999999977854
2006.5982,-0.01788999999985208,0.00031999964267015457,-0.0015700000000009595
2006.601,-0.01795999999990272,0.00141999963670969,-0.0014400000000023283
2006.6037,-0.015179999999872962,-0.0002500000409781933,-0.005659999999998888
2006.6064,-0.01580999999987398,0.0006599999032914639,0.0006399999999970873
2006.6092,-0.016309999999975844,-0.00011999998241662979,-0.001269999999998106
2006.6119,-0.0161200000000008,0.0005299998447299004,0.003540000000000987
2006.6146,-0.01834999999982756,0.000509999692440033,-1.9999999999242846e-05
2006.6174,-0.01898999999980333,0.0014499998651444912,0.004429999999999268
2006.6201,-0.017459999999800857,0.001939999870955944,0.0024399999999999977
2006.6229,-0.017279999999800566,-0.000260000117123127,-0.003849999999999909
2006.6256,-0.017229999999926804,0.0009800000116229057,0.0012899999999973488
2006.6283,-0.01894999999990432,0.0007899999618530273,-0.001809999999998979
2006.6311,-0.016599999999925785,0.0016399999149143696,-0.006239999999998247
2006.6338,-0.016879999999900974,0.0019600000232458115,0.00027999999999650527
2006.6366,-0.015079999999898064,-0.0001900000497698784,-0.0020999999999986585
2006.6393,-0.01591999999982363,0.00044999970123171806,-0.00039999999999906777
2006.642,-0.01992999999993117,0.0010099997743964195,0.005829999999996005
2006.6448,-0.017839999999978318,0.00015999982133507729,0.0011700000000018917
2006.6475,-0.01982999999995627,-0.0003200001083314419,0.0020000000000024443
2006.6502,-0.019630000000006476,-0.0002300003543496132,0.004440000000002442
2006.653,-0.018339999999852807,-0.00047000031918287277,0.0010199999999969123
2006.6557,-0.01774000000000342,-0.0001500002108514309,0.0008199999999973784
2006.6585,-0.017020000000002256,0.00011999998241662979,-0.002169999999999561
2006.6612,-0.017989999999826978,0.002630000002682209,0.004120000000000346
2006.6639,-0.019000000000005457,2.9999762773513794e-05,-0.0030199999999993565
2006.6667,-0.018359999999802312,0.0015199999324977398,0.0018499999999974648
2006.6694,-0.01784999999995307,0.002219999674707651,-0.0015199999999992997
2006.6721,-0.019079999999803476,0.0009800000116229057,-0.002580000000001803
2006.6749,-0.018569999999954234,0.0012399996630847454,-0.0024799999999984834
2006.6776,-0.017509999999901993,0.001769999973475933,0.0004899999999992133
2006.6804,-0.017899999999826832,-0.0002999999560415745,-0.0055499999999995
2006.6831,-0.019839999999931024,-0.00043000001460313797,-0.004590000000000316
2006.6858,-0.01837000000000444,-0.0009099999442696571,0.002209999999998047
2006.6886,-0.018719999999802894,0.00045999977737665176,-0.004020000000004131
2006.6913,-0.01756000000000313,0.00215000007301569,-0.0006899999999987472
2006.694,-0.017899999999826832,0.0006399997510015965,0.0015099999999961256
2006.6968,-0.019139999999879365,0.0007499996572732925,-0.00043000000000148475
2006.6995,-0.017549999999801003,0.0008199997246265411,0.003540000000000987
2006.7023,-0.020999999999958163,0.00291999988257885,-0.000740000000000407
2006.705,-0.019779999999855136,0.0016299998387694359,-0.0006400000000041928
2006.7077,-0.019249999999829015,0.0006599999032914639,-0.001449999999998397
2006.7105,-0.018409999999903448,0.001679999753832817,0.0018200000000021532
2006.7132,-0.017909999999801585,0.002649999689310789,0.0019399999999976103
2006.7159,-0.01933999999982916,0.0005299998447299004,0.0034300000000015984
2006.7187,-0.01792000000000371,-0.0005800002254545689,-0.0006800000000026785
2006.7214,-0.02119999999990796,-0.0002800002694129944,-0.002270000000002881
2006.7242,-0.020309999999881256,0.0003100000321865082,0.003900000000001569
2006.7269,-0.01880999999980304,-0.0005100001581013203,-0.003999999999997783
2006.7296,-0.019549999999981083,5.9999991208314896e-05,-0.0008800000000022123
2006.7324,-0.018280000000004293,0.0011599999852478504,0.0010499999999993292
2006.7351,-0.018399999999928696,0.0007499996572732925,-0.0019300000000015416
2006.7379,-0.01738999999997759,0.0012599998153746128,-0.006599999999998829
2006.7406,-0.018749999999954525,0.0008299998007714748,0.0003299999999981651
2006.7433,-0.020009999999956563,0.001849999651312828,0.002899999999996794
2006.7461,-0.01813999999990301,0.0013299998827278614,0.007550000000001944
2006.7488,-0.01837999999997919,0.00203000009059906,0.006740000000000634
2006.7515,-0.019450000000006185,0.002399999648332596,-0.0011700000000018917
2006.7543,-0.018679999999903885,0.0026400000788271427,-7.000000000090267e-05
2006.757,-0.017830000000003565,0.002059999853372574,0.002729999999999677
2006.7598,-0.01644999999984975,0.0006999997422099113,0.0019500000000007844
2006.7625,-0.018849999999929423,0.0011700000613927841,-0.0017800000000036675
2006.7652,-0.0194099999998798,0.0024399999529123306,-0.0037700000000029377
2006.768,-0.019319999999879656,0.0023799999617040157,-0.0016700000000042792
2006.7707,-0.018429999999852953,0.002769999671727419,-0.006000000000000227
2006.7734,-0.019900000000006912,0.005080000031739473,0.009250000000001535
2006.7762,-0.019459999999980937,0.0032099997624754906,0.0
2006.7789,-0.020659999999907086,0.0028800000436604023,0.0033600000000006958
2006.7817,-0.021809999999959473,0.0015300000086426735,0.010489999999997224
2006.7844,-0.019039999999904467,0.0037799999117851257,0.005459999999999354
2006.7871,-0.020479999999906795,0.003139999695122242,0.003479999999996153
2006.7899,-0.02098999999998341,0.005940000060945749,0.00923999999999836
2006.7926,-0.02017000000000735,0.0058399997651577,0.006109999999999616
2006.7953,-0.020139999999855718,0.0026199999265372753,0.0034300000000015984
2006.7981,-0.02080999999998312,0.0017099999822676182,-0.0017100000000027649
2006.8008,-0.020659999999907086,0.0025299997068941593,0.003470000000000084
2006.8036,-0.02176999999983309,0.0023799999617040157,0.004260000000002151
2006.8063,-0.02179999999998472,0.002399999648332596,0.0031999999999996476
2006.809,-0.021009999999932916,0.002059999853372574,-0.0028199999999998226
2006.8118,-0.021059999999806678,0.0010799998417496681,0.001120000000000232
2006.8145,-0.020890000000008513,0.000879999715834856,0.005569999999998743
2006.8172,-0.021989999999959764,0.0029299999587237835,-0.00026000000000436785
2006.82,-0.022339999999985594,0.004789999686181545,-0.0035600000000002296
2006.8227,-0.021179999999958454,0.0036100000143051147,-0.002430000000003929
2006.8255,-0.02278999999998632,0.003539999946951866,0.0028399999999990655
2006.8282,-0.022600000000011278,0.0026099998503923416,0.0012299999999996203
2006.8309,-0.022309999999833963,0.002649999689310789,0.0019300000000015416
2006.8337,-0.02197999999998501,0.0023799999617040157,-0.0008200000000044838
2006.8364,-0.020949999999857027,0.0014100000262260437,-0.004390000000000782
2006.8392,-0.019849999999905776,0.0016199997626245022,0.0026499999999956003
2006.8419,-0.02078999999980624,0.002489999867975712,0.0008300000000005525
2006.8446,-0.021689999999807696,0.001309999730437994,-0.005440000000000111
2006.8474,-0.023269999999911306,0.0011299997568130493,-0.005940000000002499
2006.8501,-0.021109999999907814,0.004259999841451645,-0.0021600000000034925
2006.8528,-0.024329999999963547,0.0007599997334182262,-0.003470000000000084
2006.8556,-0.023309999999810316,0.0029599997214972973,0.0015300000000024738
2006.8583,-0.02373999999986154,0.0024500000290572643,-0.002909999999999968
2006.8611,-0.022739999999885185,0.003339999821037054,-0.005710000000000548
2006.8638,-0.025059999999939464,0.001569999847561121,-0.003090000000000259
2006.8665,-0.02282999999988533,0.002849999815225601,-0.0017100000000027649
2006.8693,-0.024299999999811916,0.0015300000086426735,0.0030599999999978422
2006.872,-0.022679999999809297,0.0019199997186660767,0.0006199999999978445
2006.8747,-0.023680000000013024,0.0014800000935792923,0.0005699999999961847
2006.8775,-0.024369999999862557,0.000969999935477972,-0.002780000000001337
2006.8802,-0.022749999999859938,0.003109999932348728,-0.0028700000000014825
2006.883,-0.024249999999938154,0.0032199998386204243,-0.002020000000001687
2006.8857,-0.022549999999910142,0.002219999674707651,-0.002549999999999386
2006.8884,-0.023129999999810025,0.0024399999529123306,-0.0035600000000002296
2006.8912,-0.02339999999981046,0.002739999908953905,-0.0073100000000039245
2006.8939,-0.024439999999913198,0.0030999998562037945,-0.00280000000000058
2006.8966,-0.025879999999915526,0.0032999999821186066,0.0005000000000023874
2006.8994,-0.024259999999912907,0.003709999844431877,-0.0020000000000024443
2006.9021,-0.023799999999937427,0.0036499998532235622,-0.0044699999999977535
2006.9049,-0.022769999999809443,0.004139999859035015,0.0030399999999985994
2006.9076,-0.024889999999913925,0.00215000007301569,0.0033699999999967645
2006.9103,-0.02415999999993801,0.002659999765455723,-0.000920000000000698
2006.9131,-0.02275999999983469,0.0028999997302889824,-0.0008499999999997954
2006.9158,-0.023129999999810025,0.004410000052303076,0.0025899999999978718
2006.9185,-0.02648999999996704,0.0024099997244775295,-0.0028500000000022396
2006.9213,-0.024769999999989523,0.00343000004068017,-0.001310000000003697
2006.924,-0.02303999999980988,0.002630000002682209,-0.004220000000003665
2006.9268,-0.025239999999939755,0.0011499999091029167,-0.001649999999997931
2006.9295,-0.025349999999889405,0.002369999885559082,-0.0010200000000040177
2006.9322,-0.02440999999998894,0.0014299997128546238,-0.0018999999999991246
2006.935,-0.024569999999812353,0.0005600000731647015,0.0002999999999957481
2006.9377,-0.02549999999996544,0.00139999995008111,-0.0010200000000040177
2006.9405,-0.026799999999866486,0.0012599998153746128,0.0013500000000021828
2006.9432,-0.027739999999994325,0.002309999894350767,-0.0071000000000012164
2006.9459,-0.024779999999964275,-0.0008499999530613422,-0.005639999999999645
2006.9487,-0.026899999999841384,0.0006699999794363976,-0.007840000000001623
2006.9514,-0.027419999999892752,0.0019199997186660767,-0.0026700000000019486
2006.9541,-0.027309999999943102,0.0021299999207258224,-0.004939999999997724
2006.9569,-0.027749999999969077,0.00010999990627169609,0.0044699999999977535
2006.9596,-0.02719999999999345,0.002279999665915966,-0.00198999999999927
2006.9624,-0.027089999999816428,0.0027799997478723526,-0.0012600000000020373
2006.9651,-0.0253299999999399,0.0028399997390806675,-0.001510000000003231
2006.9678,-0.027409999999918,0.001139999832957983,-0.004220000000003665
2006.9706,-0.027849999999943975,0.0022100000642240047,-0.003489999999999327
2006.9733,-0.027399999999943248,0.0028899996541440487,-0.0030800000000041905
2006.976,-0.026089999999840074,0.0014899997040629387,-0.005920000000003256
2006.9788,-0.026099999999814827,0.0019600000232458115,-0.006320000000002324
2006.9815,-0.027249999999867214,0.0023300000466406345,-0.007680000000000575
2006.9843,-0.027489999999943393,0.0038099996745586395,-0.0004800000000031446
2006.987,-0.02638000000001739,0.003079999703913927,0.008519999999997196
2006.9897,-0.029080000000021755,0.0031499997712671757,-0.001649999999997931
2006.9925,-0.027109999999993306,0.003629999700933695,-0.0061900000000036925
2006.9952,-0.027280000000018845,0.0026099998503923416,-0.006660000000003663
2006.9979,-0.027460000000019136,0.0041600000113248825,-0.008470000000002642
2007.0007,-0.028409999999894353,0.002659999765455723,-0.0066899999999989745
2007.0034,-0.027539999999817155,0.0011899997480213642,-0.004970000000000141
2007.0062,-0.02850999999986925,0.0019799997098743916,-0.005479999999998597
2007.0089,-0.029219999999895663,0.0018400000408291817,-0.001480000000000814
2007.0116,-0.030520000000024083,0.0034799999557435513,-0.004429999999999268
2007.0144,-0.030009999999947468,0.003980000037699938,-0.003090000000000259
2007.0171,-0.0286199999998189,0.004720000084489584,-0.011119999999998242
2007.0198,-0.02843999999981861,0.0037400000728666782,-0.010739999999998417
